SK_ID_CURR,TARGET
394568,0.08743387151324877
394904,0.030292303149731133
397191,0.09336542480701367
398348,0.5297991105281045
400855,0.22349332102421932
403465,0.07772926217187365
404235,0.04694443508733323
405124,0.04380680727687473
406133,0.03404279491499282
408074,0.04467219421490803
408280,0.055337679043787696
410778,0.06276294826559707
411343,0.04846767726342602
411620,0.05638880137435381
412204,0.039065962194980444
414171,0.18958471720159664
416881,0.05493426641647434
417612,0.01994262086803908
419691,0.1677409783137944
420300,0.024732757766179378
420352,0.03591491429778273
421994,0.0794541256126085
425372,0.012132823216718576
425911,0.21317348721063423
427659,0.03912655187848313
427985,0.1966678038854571
428518,0.28391782876358224
432918,0.04545569765331943
433058,0.05353478734781886
436148,0.09221232453107826
437268,0.03586864401455984
438187,0.09818068239052814
438341,0.08895781260099055
441095,0.07143108891538995
441288,0.06733135347220909
442647,0.06068483696133327
445183,0.020299781602092448
445245,0.025862165948945637
445401,0.04793147892930564
447184,0.08037021121393899
447228,0.49266612227073775
447293,0.1066613121054971
447844,0.019210739202449714
448940,0.04287032363330071
449484,0.13137292417957946
449759,0.02714646131375271
451255,0.09822292939466695
452685,0.06448950817691508
453971,0.026766017300756513
100607,0.0570127395873482
101332,0.06436178137771913
101784,0.00949423842994837
102987,0.08945968410029252
104899,0.049607117276122964
107807,0.02983461086043206
108218,0.02297178796995693
108295,0.020796834832152354
108511,0.05179021636803663
109347,0.06593071892809811
109405,0.05512462491183566
110970,0.04469612175695521
111848,0.11489961159956444
112055,0.03235482794420575
112974,0.05103014274211744
115350,0.10061592109673356
115858,0.04596779937667118
120934,0.15998946215346088
120981,0.043829095185396585
123136,0.3680312713454562
124658,0.030608443042641372
126307,0.19505536430988923
126816,0.07489748861203671
127110,0.03716850788797359
128216,0.05136646657955186
128858,0.0352217623554856
129321,0.2432733211771983
130297,0.04786327712219468
130760,0.03651536122940175
131031,0.03367486513491241
134242,0.0698701935167207
136558,0.04219522624254346
137549,0.035314833767216516
138338,0.028057119651273523
139215,0.05601677329913938
139981,0.03960150106594524
140886,0.03684082752372638
141368,0.026529790076311274
142587,0.0369286139366454
147561,0.021879233076454
155987,0.1225423093592026
156674,0.043085364637559805
159212,0.19774611194782513
159842,0.19806216920854908
160151,0.034671682980095084
161069,0.03351496388088368
161640,0.0936372772749692
162044,0.07781061445938803
163528,0.040649063358279336
168097,0.05644083410489954
168651,0.23860033789903373
168827,0.11551432050910357
169092,0.021189153347310828
169673,0.029917537351255408
169788,0.0604430867938917
172207,0.03659657476981154
175029,0.054775305476316656
175337,0.05563139331574978
175400,0.045581421655854236
178295,0.0313594413359246
181340,0.038397856250704576
182225,0.019235621383928016
182438,0.07237751717383134
183439,0.03683309431768085
185249,0.05633969365120772
185859,0.2154052654512047
186054,0.030395820366121058
187448,0.03342955607443274
188557,0.02520548382301364
188949,0.017592814498617958
189213,0.1089513220112908
191732,0.0696704053457994
193587,0.10374031808262422
193926,0.01977734837747876
194866,0.06318123368679604
198381,0.03677867262004445
199803,0.23491870268067722
201187,0.059735506661308564
201281,0.09271478374352127
201663,0.10440778972044873
203713,0.05403450720109367
204059,0.09331488307023772
205252,0.05632304591151777
205750,0.01833990284168553
209159,0.04148011952066604
210729,0.07457122183184134
210962,0.13432516613744938
213116,0.024811205420835817
215142,0.21750263984990323
218099,0.12328456004280154
218300,0.032810067883779395
220887,0.023448660855517698
221032,0.0355219622884919
221805,0.008783445180547996
222296,0.3329349974609994
222618,0.03601719674595273
223503,0.020201503551035806
225721,0.02366605221143893
225875,0.033275144348028314
226183,0.022998813928425964
226188,0.07887356709647811
227019,0.10328753185885456
227210,0.08541758643170312
232370,0.09035945160296421
235306,0.020815098004165495
237268,0.03784913851060825
237951,0.09228951046578629
239193,0.019324099067147233
239282,0.030955355862335623
239357,0.09300689060922852
243170,0.015485681612345585
243193,0.10730801438940178
243861,0.05892764521861259
244666,0.0337118665771443
244866,0.03337267548887252
247911,0.14576157445825824
248869,0.16782138368574542
250576,0.12578883147745132
253488,0.1230258497091265
253555,0.09798363748106419
254750,0.01673031867115297
257255,0.027269751106424153
257895,0.05686612443486783
259861,0.03662264851404482
260226,0.23882849271876821
260530,0.0683457824497452
261895,0.039771033832740395
267499,0.05094962376610011
271099,0.025508579033353185
273062,0.037268585144911374
273495,0.031828874107907405
277162,0.08427250346575466
277856,0.061340486206779544
278414,0.07699735856397685
279202,0.03374684658294232
280861,0.031517916262642345
281940,0.021161392522188183
282492,0.04317993164324018
282667,0.026414275828767278
287926,0.08492666978314538
289057,0.045169856020056534
290202,0.02121504028922179
292541,0.02292335934657814
293405,0.03130660846403892
295418,0.08494011013299424
295701,0.06519360470086258
297774,0.02353513223119569
298062,0.03470310612918619
298966,0.08213548084432461
301530,0.04563708175027742
302984,0.14282378225286052
304504,0.13260348259608673
305636,0.07257102724094865
305938,0.17201016101814545
306173,0.07970513842059099
308190,0.07732975894911458
308218,0.06975380552634391
308504,0.04081157702748151
308903,0.03206152049680145
309473,0.056810277379918034
309588,0.039794540879013095
309950,0.18263607178416585
310294,0.21144535856276725
311199,0.021704901116781066
311875,0.02027653593178159
312442,0.022283587954160616
316258,0.14986608654077477
317206,0.04537088001418979
317236,0.02370085188892559
318007,0.13181812374716811
318975,0.023590652285590236
319331,0.07616621777889389
319814,0.010780865517242385
320046,0.04030540467062486
320202,0.026191966125714033
322719,0.07298337016611006
325277,0.029770749092679603
326530,0.054060833220227276
326620,0.023416223632154287
327604,0.052261276427157846
327817,0.08935374132237797
328013,0.02525544651559453
328601,0.025121891912633768
330122,0.029776139060386893
332724,0.05755706575643298
334718,0.06620811598806524
335577,0.02254000469877646
337034,0.06602582436138625
337326,0.032526511402795256
338418,0.0610391500106162
340451,0.06537400069502014
341401,0.10096697240742801
342744,0.0955721416470131
344027,0.043714740133798224
344793,0.036401948973996116
347161,0.062495431024250744
347728,0.038743643741677214
348771,0.040879151367023796
349065,0.13385572275543542
349778,0.08710870162026273
349855,0.05060075256730009
350225,0.10748050758175129
351079,0.06173469540536621
351326,0.029575918796381617
354740,0.07057634607829462
355708,0.023669926647702268
356439,0.028188927345746868
359580,0.38355086415384854
362094,0.04937286970212917
362530,0.039382551251747396
364374,0.07421238780349682
364507,0.0375838444026711
364547,0.17804264751146281
365473,0.060495509007410735
365900,0.1097787635940061
366981,0.04552650077745125
367479,0.0695064411174795
367849,0.07577010060621903
368953,0.026340482339112174
370757,0.04905845803665141
371664,0.03577212418167176
372132,0.024204437056574768
372704,0.053525379246583356
376595,0.1467489266372929
378041,0.15592682038028308
380030,0.06419291924868104
380064,0.05119045270955205
381205,0.0612254475847428
383960,0.05899198619122805
388992,0.09939257227727337
389895,0.024618346890493553
390183,0.05149592940773189
394579,0.21390628847518536
395507,0.04784392418786482
396549,0.01815039620552585
396824,0.05997449525911054
397825,0.10988052753123424
397955,0.02407368000788002
398858,0.03473391046536191
399683,0.08022596502196663
401395,0.07834418662922332
401479,0.09663489959875188
401820,0.057194323376748596
402242,0.08985872927557922
404323,0.024844649423120504
405682,0.1890041780376768
406954,0.04156466966873509
407082,0.027629251793696078
408126,0.02463501731017075
409979,0.1718491607814986
410101,0.13902501870315392
411195,0.08959191207623347
412119,0.06304761802359281
414068,0.04396532761111295
416273,0.08415772154606208
416288,0.07700166112945848
416793,0.19337294490323387
423734,0.024329990549118767
424797,0.10104153512033959
424848,0.03031160974852552
429430,0.10580743357100603
431693,0.04387733541335229
431931,0.035243613409695534
431962,0.033285255652558514
433663,0.07705690646608176
434698,0.05017042683339631
435068,0.05389595413645338
435164,0.276160987462294
436750,0.15729223244101692
438921,0.0865049158103973
442049,0.054887619516571756
443189,0.03421437027014981
444893,0.03216801888110517
444942,0.0989606687908836
447387,0.06808196961509236
447968,0.06195395458708738
452497,0.1724118509519767
452906,0.07740642730318213
452931,0.1505943306129063
453403,0.035367777200875354
453836,0.07543926599258835
100484,0.036052905409230465
104460,0.049719787861161
105744,0.1062347747328108
107534,0.10596733255761119
110094,0.05284198816285634
110471,0.3902945815349723
110881,0.055072388708685416
111664,0.05779089485743702
112577,0.027151771561218306
113672,0.06255190866662345
115495,0.012871319270746799
116872,0.0794816905801379
117239,0.07964430934289903
117406,0.20222093604849456
118558,0.04127252651940907
119518,0.037423664377497265
119618,0.07420536715815139
120857,0.04385204556098169
123389,0.04505941563769779
123576,0.035525666095505753
130278,0.04267278868221428
130795,0.06128042071619916
133296,0.18440333340320145
136762,0.05518779102658356
137354,0.18232499646367534
137913,0.03163125406731479
139189,0.04147679705703455
139326,0.040890974269126634
140325,0.07961724033238214
140778,0.14987757079254682
140938,0.015425545406925142
143396,0.24310992349842925
144422,0.0806188402250413
146090,0.309939388708315
146199,0.0250008651842532
146277,0.11485665905495587
147476,0.20235326239008897
148511,0.03681987857240811
150135,0.019260734432367074
151443,0.021073409727253724
151500,0.0257335998510657
151846,0.07145713631353226
152324,0.07209656976528622
152662,0.07283763688873907
152881,0.1857747943152384
153269,0.05760748892426717
154428,0.18634225561217208
158687,0.09860118712196633
162477,0.03188957485529943
164262,0.0657546554176987
164981,0.04103588513574032
166271,0.043008563568448344
167328,0.14909218734108975
169523,0.016824920912454626
170438,0.02788831460753703
170534,0.05164835125428486
170723,0.058690262235757455
171587,0.03002215611364414
172695,0.04285122244128047
177562,0.10983325887664527
177751,0.07563572299743877
178737,0.1583650171426136
178817,0.02816224661719215
180126,0.08408927209487224
181649,0.03955581508712364
182989,0.061571409507028545
186610,0.022663351418086706
187749,0.08000206527030637
188399,0.009040200829951283
190167,0.02074279510328584
191141,0.019085073504336636
191596,0.056008852062648634
193767,0.022675455754504276
195974,0.016241151019448768
199703,0.06598047724429837
200086,0.07115717105893336
201853,0.03979031753302873
201997,0.14908321989665577
203745,0.09165514245238215
204836,0.03612566151315391
207476,0.0341260718274928
209748,0.11512177359993239
210833,0.04731465988400102
212478,0.07899952114357457
212775,0.02380115868801513
213295,0.08468946346693468
213775,0.020078271237164658
214630,0.1432871092562583
216038,0.10168870282593319
218118,0.05838050375473533
222188,0.05338800025271849
222626,0.02650014992687863
223888,0.2170694355720916
224393,0.046126474134634256
225136,0.06572092109598549
225431,0.025849492561944708
225524,0.28969632758879765
226413,0.028468450185187837
226668,0.0566173966824998
227336,0.05074035871091256
228479,0.01778991611337301
230107,0.06403216807039036
234187,0.07289506509249218
234829,0.0236510791557791
236580,0.0360129770738297
236765,0.05917930122109578
237632,0.03269498212103346
238247,0.03538379632953621
240089,0.0724766499196201
240296,0.06159263208510761
241752,0.1155512363334672
242343,0.07296072740927523
242795,0.16554363845432005
242951,0.12407354511664079
243643,0.0726533697535516
244238,0.15976014698377083
245303,0.04752013451795236
246229,0.05718616607748931
246951,0.01562566988759307
247353,0.10146282331595362
247632,0.10555616183734837
247672,0.06182412994202586
249191,0.02086609998313658
249603,0.09021747097780486
250236,0.4108288575631715
253544,0.029365781024365656
253788,0.048902397119821486
254810,0.022345342295360025
256753,0.09683360777700878
257712,0.18210041998531817
260863,0.08585435499069198
262062,0.12782625680735996
262365,0.02345052705706939
263802,0.06688793636320375
264748,0.049168785490614986
264935,0.03057072951870733
266536,0.10011186757247126
268707,0.03057803652418905
269481,0.04353194920328317
269702,0.06706560893590671
269776,0.08676102285200187
271989,0.020951918335825225
275612,0.10008500637572756
278519,0.05166092075063237
279997,0.07503336283251444
281987,0.021440155415499065
283005,0.09226189025774449
285516,0.03290092081167323
286705,0.05775942615406
287580,0.024060157485891718
290247,0.07031728703573553
290734,0.22452715767747217
291240,0.023927440352970192
291449,0.021369890892228738
291702,0.03278981140163285
291840,0.11834052840588268
293846,0.16322583441517927
294225,0.1413343238526837
296369,0.14121854085243885
297516,0.08603557611147701
298569,0.11266627089561125
302481,0.026191844259365497
302877,0.06090856525629021
305352,0.06999659119305895
306114,0.06453249125790082
306840,0.05264752848802254
307824,0.02656866141176288
308018,0.05554008532302829
309362,0.13748297383610475
309967,0.09221728598430654
310071,0.02807242097904127
312023,0.04424712024401973
312994,0.020674890064203325
313139,0.038739839016830126
313334,0.04701809025884544
314523,0.01932856159085293
316022,0.04668450030780743
316093,0.07418155952735368
319211,0.058622985290088976
319623,0.10103701872033499
320699,0.0472380154129056
325784,0.06595953331720503
326884,0.040327729765296166
330666,0.04920580146362124
331390,0.03464122614024795
331777,0.02693724388994472
333801,0.10508375029610627
334457,0.03929023314021361
335005,0.03836809875904504
338526,0.025685907293224272
339647,0.1631246740371987
339884,0.046346435534472576
340842,0.027372122808874962
340925,0.10223550430575859
341873,0.0764913040105446
342042,0.05441651720293525
343155,0.02351622429703743
343816,0.04790556572833835
344016,0.05541014812335742
345402,0.12242759930749383
346449,0.06890173335234791
348551,0.029435567273686323
351243,0.021776441455401235
351825,0.2991105332237899
352389,0.1698607034377528
355876,0.10522563164106497
357830,0.019743831555574264
358983,0.01894365817951826
360049,0.28145264801385844
360204,0.05338190270762538
361397,0.10174423084382676
364146,0.08389852262079658
366213,0.21420666557308793
367651,0.048539246698282926
369812,0.04979491765484589
370023,0.03205060011155497
371571,0.06784391733700244
371972,0.025867081371227788
374002,0.038908328700820935
374458,0.03986753860199347
376484,0.029919609963330797
377657,0.03782919247736634
378345,0.3178726214886884
381367,0.0374137634202588
381991,0.03088685528208487
384805,0.0387785546117404
385585,0.033851276904995384
387501,0.09571520010791323
391784,0.07213925900878168
391920,0.02351582435830213
393526,0.057538432149755854
394415,0.06084463248792371
395611,0.1136764898635802
395862,0.015542019751779742
397593,0.044273545442907715
399511,0.03723996478739963
401163,0.082254943138542
401920,0.03642250961021048
402074,0.04885716737733356
402259,0.06756774228998104
402276,0.07054922782549114
405353,0.027325021110541987
407305,0.10270801999803561
407332,0.06996436337063074
408016,0.06837567515105145
409065,0.28527569934803465
409123,0.35160576560373147
411080,0.07043707487956033
412235,0.020905155039866157
412382,0.013778896139888664
412612,0.053103816872912
413188,0.06760383313281597
414358,0.044151810933279995
418692,0.12700942949696456
419790,0.04044748913511627
420881,0.0911430839468431
424273,0.0413300735484598
424857,0.03393648853971605
425458,0.05009766471757529
427109,0.024685971482540914
428424,0.08254742803792359
432301,0.036207167016373575
432770,0.03511718212455643
434222,0.06670736111835636
434514,0.13973482836193482
435958,0.0310259443314779
436748,0.027326092794738077
439320,0.029362240929300704
439883,0.04011143181004001
442723,0.07354742256905185
445536,0.029352824048426294
446652,0.02677268088718688
448160,0.24617299227403835
448347,0.2530793470278432
448993,0.06571043035974419
449110,0.05680679229193725
449893,0.03702920916173429
450708,0.1373799804761727
451208,0.030631764301333873
452192,0.02179956111372901
452932,0.06313657721608505
103861,0.024418664130113527
107843,0.08688774615363062
110005,0.06961339404357489
111276,0.03889175638174662
111488,0.06468076067696354
111761,0.026254258943434524
112127,0.040229548881971534
116781,0.048427727541038884
118386,0.037039548127290385
119108,0.3550677338810915
120936,0.1169850552558687
121862,0.10140173559315643
124514,0.06504469953176698
126479,0.04390747787198323
127413,0.03997388958978823
127501,0.04517047172284516
132888,0.07842442845002298
133816,0.05242066266794572
135214,0.022143790796344622
135409,0.15489544439104339
137640,0.012640101150420639
139258,0.06151424428667079
140040,0.19353000960977995
141470,0.028441508212281936
141596,0.16181995931851403
142542,0.17830722040351288
146663,0.03276307728597996
147497,0.1419388358315426
148333,0.16270816988665934
149154,0.026041740841563413
151237,0.19839880717619815
152064,0.051766672676378724
152369,0.22729701300192867
152820,0.02905650794643992
153198,0.045725258925024465
153720,0.08961239871021141
154315,0.11897624486622943
154749,0.12007469993978492
154843,0.019720853032105783
156194,0.04501509006922508
156644,0.03178331732351786
159698,0.042295159283468955
160147,0.039761665586497096
160666,0.04318131004500225
161946,0.021624843428649874
162102,0.052589099500375464
162924,0.04473895505093277
165846,0.027511858312695925
168580,0.06823467260766386
169549,0.01796259081593727
169571,0.01931908142426379
172831,0.0942889145686451
173197,0.1069296516771269
173372,0.08342010080795798
173552,0.05721492880877167
